"","subject","tdiff","agey","sex","edu","language","zAN","zBD","zCH","zKW","zOE","zOG","zRZ","zSC","zST","zTG","zTM","zUW","zWA","zWE","zWM","zXG","zZN","zZP","zZZ","zSpeed","zCapacity","zMemory","zTotal","g","grel","H0meanRT","H1meanRT","H2meanRT","H258errorRate","H0oddMean","H0evenMean","H1oddMean","H1evenMean","H2oddMean","H2evenMean","H258oddMean","H258evenMean","Hinter","Hslope","Hrsquare","Hrmse","S1log10mean","S2log10mean","S3log10mean","S4log10sd","S1oddMean","S1evenMean","S2oddMean","S2evenMean","S3oddMean","S3evenMean","S4oddMean","S4evenMean","S1mean","S2mean","S3mean","S4median","SiMedian","Sasymptote","Sslope"
"153",182,7,29,"male","Berufslehre","Deutsch",-0.112664124325195,0.622740011285207,0.196172619727882,1.19088931259261,-0.036449177396057,0.799705006475528,0.335300754908917,1.4365505770201,0.14646110328397,0.72912639033248,0.490607246989042,-0.519782246535574,0.420685690863442,1.14165520500568,0.642058346563502,2.44064413111381,1.68778033663863,1.77066292557924,-0.821338062076953,0.880375237139493,0.686522057818983,0.613200754138495,0.72669934969899,0.547732212339229,0.778242717853327,243,303,401,0,245,263,296,311,397,404,506,443,233,86,0.9847,10.57,1.8534,1.9278,2.1255,0.1334,1.8574,1.8495,1.9719,1.8838,2.1191,2.1318,2.3155,2.2022,71,85,134,207,0.462,47,0.186
"154",183,2,18,"female","Berufslehre","Italienisch",0.492164332578484,0.442286939833243,0.793474327556058,-0.469990499376199,1.94638607294946,-0.660625874914567,-1.12522637679398,-0.570684475802505,-1.72091796358665,0.122017069402578,-0.606202379156323,1.53694233242846,1.48019039377878,-0.200694430851142,-1.07233828562177,-2.06713434002046,-1.1610971110209,-0.853176567046657,-1.16258646261402,-0.191943522334226,0.0713075146555988,-0.945056597439132,-0.355230868372587,-0.17631357917729,0.778242717853327,283,349,458,0,323,301,340,359,456,460,516,493,275,88,0.9898,8.8,1.7905,2.0663,2.0975,0.0844,1.8021,1.7788,2.093,2.0396,2.1527,2.0423,2.1561,2.2668,62,116,125,166,0.418,59,0.144
"155",184,7,18,"male","Berufslehre","Deutsch",0.492164332578484,0.26183386838128,0.793474327556058,0.133965795885184,-1.02786680256881,-0.243388480231682,1.06556432076037,0.934741813814448,-0.387075772964778,0.72912639033248,-0.606202379156323,-1.09109462958114,0.420685690863442,-0.368488135333245,-1.41521761205882,1.56817087863621,1.28079784411584,-0.41586998494234,-1.50383486315108,0.455132408571117,0.552610271628658,-0.722312474780324,0.0951434018064836,0.201622247015144,0.778242717853327,281,317,412,0.06,282,280,323,331,435,387,479,473,265,76,0.955,16.34,1.7787,1.7663,1.955,0.0208,1.7557,1.8017,1.7784,1.7542,1.9456,1.9644,2.0215,2.0359,60,58,90,105,0.256,43,0.127
"156",185,6,20,"male","obligatorische Schulzeit","Deutsch",1.09699278948216,-0.00884573879666516,1.39077603538423,0.133965795885184,-0.036449177396057,0.173848914451202,1.55240669799467,-0.570684475802505,-1.1873810873379,1.03268105079743,0.490607246989042,1.07989242599201,-0.109066660594226,-0.0329007263690396,-0.043700306310605,1.85899529612874,1.28079784411584,0.0214365971619762,0.202407139534239,0.75545898743555,0.596570463262424,-0.144381578145021,0.402549290850984,0.384105598060537,0.778242717853327,253,292,343,0.06,247,273,298,310,315,370,368,381,252,44,0.9963,2.66,1.8604,1.8622,2.0248,0.0552,1.864,1.8569,1.8774,1.847,2.02,2.0296,2.0693,2.0011,73,73,106,105,0.16,61,0.085
"157",186,7,19,"male","Berufslehre","Englisch",-0.112664124325195,0.26183386838128,0.793474327556058,-0.620979573191545,0.459259635190321,0.591086309134086,0.0918795662917672,-0.570684475802505,-0.653844211089151,-1.09220157245722,-1.42880959876535,-1.09109462958114,-1.69832371496723,1.30944890948778,-0.729458959184712,-0.322187835065257,-1.1610971110209,0.0214365971619762,1.90864914221956,-0.203732651808443,-0.69635078288752,0.407886297954923,-0.164065712247013,-0.236581173839633,0.778242717853327,258,304,311,0,248,284,298,310,307,326,386,367,258,38,0.8788,13.73,1.6501,2.0021,1.9675,0.0606,1.7292,1.571,1.9656,2.0386,2.0483,1.8868,2.1377,2.0437,45,100,93,124,0.464,48,0.132
"158",187,2,24,"male","Berufsmatura","Deutsch",-0.112664124325195,-0.0990722745226468,0.793474327556058,0.28495486970053,-1.02786680256881,-0.660625874914567,0.335300754908917,-1.57430200221381,-1.1873810873379,0.425571729867529,-0.331999972619982,-0.405519769926461,1.48019039377878,1.47724261396988,-1.41521761205882,-0.176775626318991,-0.75411461849811,-2.16509631335961,-0.480089661539889,-0.0429812248222458,-0.0832359993870428,-0.738527989206816,-0.288248404472035,-0.1488738331541,0.778242717853327,259,284,386,0.03,240,279,274,295,415,382,451,448,239,76,0.933,19.98,1.9448,1.9784,2.0184,0.0129,1.9434,1.9461,1.9869,1.9698,2.0372,1.9996,2.0454,2.047,88,95,104,111,0.099,81,0.044
"159",188,4,21,"male","Berufslehre","Deutsch",-0.112664124325195,1.615231904271,-0.401129088100295,-0.319001425560853,0.294023364328195,1.42556109849985,0.0918795662917672,-0.570684475802505,1.21353485578146,-1.39575623292218,1.58741687313441,0.508580042946445,-0.109066660594226,0.134892978113063,1.32781699943761,0.404873208666076,0.059850366547469,-0.853176567046657,1.22615234114543,0.115208397512336,0.0756204818099425,0.745796950988461,0.31220861010358,0.139053634756218,0.778242717853327,236,299,396,0.03,228,289,300,298,387,406,442,435,236,71,0.9728,11.65,1.9432,2.0255,2.2232,0.0963,1.9116,1.9748,1.9795,2.0715,2.292,2.1544,2.2387,2.2268,88,106,167,169,0.286,73,0.125
"160",189,6,20,"male","Berufslehre","Deutsch",0.492164332578484,0.712966547011188,-0.998430795928471,-0.771968647006891,1.28544098950095,-2.53819415098755,0.822143132143216,-0.068875712596854,-1.98768640171102,-2.60997487478198,-0.331999972619982,-0.976832152972027,-0.638819012051894,-0.368488135333245,-1.07233828562177,-0.031363417572724,-1.56807960354369,0.0214365971619762,-1.16258646261402,-0.0987927117843728,-0.519006794027068,-1.1846428065176,-0.600814104109681,-0.354225429752109,0.778242717853327,241,313,503,0.03,257,287,332,362,512,533,543,562,227,121,0.9546,26.05,1.6962,1.6336,1.7631,0.0344,1.6779,1.7146,1.623,1.6442,1.8512,1.675,1.8523,1.8065,50,43,58,67,0.121,39,0.074
"161",190,4,20,"male","Berufsmatura","Deutsch",1.09699278948216,-0.189298810248628,0.793474327556058,-0.319001425560853,-1.52357561515519,-0.243388480231682,-1.12522637679398,0.432933050608797,0.413229541408344,-0.181537591062372,-1.42880959876535,-0.976832152972027,0.420685690863442,1.47724261396988,-0.043700306310605,-0.322187835065257,1.68778033663863,0.0214365971619762,-1.50383486315108,-0.610137942314381,0.500509432730623,0.020164183807806,-0.0298214419253172,-0.0567902048059334,0.778242717853327,240,306,372,0.03,225,255,314,328,374,382,454,444,233,78,0.9763,11.93,1.8462,1.8807,2.0016,0.0354,1.8395,1.853,1.8768,1.8846,1.9927,2.0106,2.0968,2.1026,70,76,100,125,0.257,53,0.119
"162",191,3,21,"male","Berufsmatura","Deutsch",1.09699278948216,0.80319308273717,1.39077603538423,0.435943943515876,0.459259635190321,-0.869244572256009,0.0918795662917672,-1.07249323900816,0.14646110328397,1.03268105079743,0.764809653525383,-0.405519769926461,0.950438042321111,0.134892978113063,-0.043700306310605,0.550285417412342,0.466832859070259,0.0214365971619762,-0.821338062076953,0.562207115990818,0.599559356795832,-0.23858204368076,0.307728143035297,0.311625425126813,0.778242717853327,223,272,315,0.06,214,231,267,277,335,308,403,359,217,58,0.9563,12.21,1.4958,1.67,1.6556,0.0379,1.4899,1.5017,1.7025,1.6374,1.6233,1.688,1.9173,1.8982,31,47,45,83,0.416,22,0.175
"163",192,3,24,"male","Berufsmatura","Deutsch",0.492164332578484,-0.640431488878537,-0.998430795928471,0.435943943515876,-0.201685448258183,-0.660625874914567,-0.394962810942532,0.934741813814448,0.946766417657091,-0.788646911992274,-1.15460719222901,0.737104996164671,-0.638819012051894,1.30944890948778,-0.386579632747659,0.114048791173543,-0.347132125975321,-1.29048314915097,-0.821338062076953,-0.245955654230351,-0.285347163298627,-0.15046856529088,-0.227257127606619,-0.19844122475666,0.778242717853327,232,309,435,0,228,236,304,314,436,435,551,547,213,121,0.9671,21.93,1.8628,1.8472,1.8975,0.0346,1.8686,1.8571,1.8232,1.8712,1.9127,1.8822,1.9701,2.03,73,70,79,100,0.142,59,0.066
"164",193,3,23,"female","Berufslehre","Deutsch",-0.717492581228873,-0.550204953152555,-1.59573250375665,-0.469990499376199,-1.68881188601732,-0.452007177573124,-1.36864756541113,-1.07249323900816,0.679997979532717,-1.39575623292218,-1.42880959876535,0.394317566337332,-1.69832371496723,0.134892978113063,0.642058346563502,-0.903836670050323,-1.1610971110209,-0.853176567046657,0.884903940608366,-1.06287463448828,-1.27899145812453,0.172778250032978,-0.723029280859944,-0.713720549094142,0.778242717853327,234,285,349,0.03,232,246,275,295,377,337,467,413,221,75,0.9424,18.38,2.0486,2.1979,2.6254,0.0483,2.1235,1.9737,2.2111,2.1847,2.6124,2.6384,2.8829,2.8138,112,158,422,729,0.864,57,0.352
"165",194,3,20,"female","Berufsmatura","Deutsch",-0.717492581228873,0.352060404107262,0.196172619727882,0.133965795885184,0.459259635190321,0.591086309134086,-1.12522637679398,-1.07249323900816,-0.920612649213525,0.122017069402578,-0.0577975660836406,-1.09109462958114,-0.638819012051894,0.470480387077268,-0.386579632747659,-1.04924887879659,-0.75411461849811,-0.853176567046657,-0.480089661539889,-0.184528725167538,-0.507424066190465,-0.263148635722729,-0.318367142360244,-0.259890981826894,0.778242717853327,241,304,366,0.06,242,240,302,307,366,384,404,411,242,61,0.9994,1.48,2.0834,2.1957,2.2544,0.0693,2.0813,2.0855,2.1824,2.2091,2.2001,2.3088,2.132,2.2415,121,157,180,157,0.114,127,0.041
"166",195,7,28,"female","Anderes","Deutsch",-0.717492581228873,-0.27952534597461,-0.998430795928471,-0.0170232779301616,-1.19310307343094,0.591086309134086,-0.638383999559682,0.934741813814448,-0.120307334840404,-0.181537591062372,-1.97721441183803,-0.634044723144687,-1.69832371496723,1.14165520500568,-0.043700306310605,-0.61301225255779,-0.75411461849811,0.0214365971619762,0.202407139534239,-0.487097590085926,-0.868472384774378,0.298762934947495,-0.35226901330427,-0.391995935211093,0.778242717853327,302,376,500,0,301,302,391,382,497,538,636,550,286,112,0.9772,16.92,1.9216,1.9697,1.9983,0.0761,1.9673,1.8758,1.9648,1.9747,1.9748,2.0219,2.0205,2.0711,83,93,100,118,0.154,76,0.052
"167",197,2,27,"female","Berufslehre","Deutsch",-0.717492581228873,-0.8208845603305,-1.59573250375665,-0.0170232779301616,-0.862630531706688,-0.0347697828902402,0.335300754908917,-1.07249323900816,-0.387075772964778,1.03268105079743,0.216404840452701,0.508580042946445,-0.638819012051894,0.302686682595166,-1.07233828562177,0.114048791173543,-0.75411461849811,-1.29048314915097,-0.821338062076953,-0.0364179621812432,-0.760374519015163,-0.550553061684924,-0.449115180960444,-0.325472793499277,0.778242717853327,251,310,386,0.03,359,248,305,315,384,402,454,424,247,70,0.9964,4.15,1.8451,2.0243,2.0999,0.0484,1.8353,1.8549,2.0381,2.0105,2.0949,2.1048,2.3215,2.3297,70,106,126,214,0.475,46,0.208
"168",198,7,28,"male","Berufslehre","Deutsch",-0.112664124325195,1.07387268991511,-0.401129088100295,-2.130870311345,-0.036449177396057,0.799705006475528,-2.34233231987973,-0.570684475802505,-0.387075772964778,0.122017069402578,-1.15460719222901,-0.862569676362914,0.420685690863442,-2.71759999808268,-0.386579632747659,-0.467600043811524,-1.56807960354369,-0.853176567046657,-0.480089661539889,-0.630227015519104,-0.564413132189541,-0.670802770984356,-0.621814306231,-0.470576180519272,0.778242717853327,225,278,377,0.03,220,238,283,283,328,423,490,430,209,90,0.9648,16.9,1.9956,1.9851,2.1028,0.0533,2.0366,1.9547,2.0034,1.9667,2.1082,2.0973,2.1762,2.1202,99,97,127,135,0.1,81,0.077
"169",199,7,19,"female","Matura","Deutsch",0.492164332578484,0.983646154189133,0.196172619727882,-0.469990499376199,-0.036449177396057,-0.0347697828902402,-0.394962810942532,0.432933050608797,-0.120307334840404,0.425571729867529,-0.880404785692664,-0.634044723144687,-0.638819012051894,-1.37525036222586,-0.729458959184712,0.404873208666076,0.466832859070259,-0.853176567046657,0.202407139534239,0.152114767501325,0.0114798440401437,-0.485092644442273,-0.107166010966935,-0.0261499512048633,0.778242717853327,237,271,337,0.06,226,247,265,277,344,329,423,444,219,72,0.9026,23.33,1.8278,1.918,1.9864,0.0579,1.8469,1.8088,1.9066,1.9294,1.9781,1.9946,2.0904,2.04,67,83,97,113,0.221,57,0.099
"170",200,4,28,"female","Master","Deutsch",1.70182124638584,0.442286939833243,1.98807774321241,1.03990023877726,-0.697394260844562,1.00832370381697,1.06556432076037,1.4365505770201,1.74707173203021,0.72912639033248,1.31321446659807,2.45104214530137,1.48019039377878,1.14165520500568,0.299179020126449,0.841109834904875,1.28079784411584,-0.853176567046657,1.22615234114543,0.570098910627277,1.53344204518517,0.76153423917968,0.955025064997376,0.721912013805845,0.778242717853327,236,318,374,0.03,233,249,309,348,359,389,426,410,240,69,0.9939,5.31,1.7635,1.9132,1.9831,0.0268,1.8146,1.7124,1.9236,1.9029,1.9707,1.9956,2.0563,2.0861,58,82,96,119,0.291,50,0.121
"171",202,8,28,"female","Master","Deutsch",1.70182124638584,0.26183386838128,1.39077603538423,1.34187838640795,2.11162234381158,1.00832370381697,1.30898550937752,0.934741813814448,0.413229541408344,1.03268105079743,1.58741687313441,0.965629949382898,0.950438042321111,0.806067796041473,1.67069632587466,-0.176775626318991,0.873815351593048,0.0214365971619762,1.22615234114543,0.980037588742795,1.23983489377218,0.857651050908143,1.02584117780771,0.776354181632432,0.778242717853327,200,246,286,0,199,207,244,249,286,286,335,330,197,49,0.982,6.59,1.7976,1.8504,1.93,0.0286,1.7866,1.8086,1.8023,1.8985,1.9188,1.9413,2.0182,2.0322,63,71,85,108,0.237,51,0.101
"172",203,7,19,"male","Berufsmatura","Tamilisch",-1.32232103813255,-0.640431488878537,-0.998430795928471,0.133965795885184,0.459259635190321,-0.452007177573124,-0.151541622325383,-0.570684475802505,1.48030329390584,0.72912639033248,0.216404840452701,1.30841737921024,0.420685690863442,-1.37525036222586,-0.386579632747659,2.14981971362127,-0.347132125975321,0.89604976137061,0.543655540071302,0.446699737304223,-0.433579650753784,0.117695237133518,0.0436051078946524,0.0112628121668854,0.778242717853327,236,294,343,0,229,243,294,294,351,355,444,405,231,65,0.9689,11.4,1.7652,1.6952,1.7219,0.0237,1.7125,1.8178,1.6708,1.7196,1.7166,1.7273,1.9565,1.9659,58,50,53,92,0.211,38,0.105
"173",204,6,24,"female","Berufsmatura","Deutsch",-0.717492581228873,-0.27952534597461,0.793474327556058,1.03990023877726,0.128787093466069,-0.0347697828902402,0.822143132143216,-0.570684475802505,0.946766417657091,-0.181537591062372,-0.880404785692664,1.19415490260112,0.420685690863442,0.470480387077268,-1.07233828562177,-0.031363417572724,-0.347132125975321,0.89604976137061,-1.84508326368814,0.24973401829614,-0.216925658379977,-0.106482461015864,-0.0245580336999003,-0.0150678776472816,0.778242717853327,215,263,348,0.09,214,215,270,264,328,364,399,387,210,65,0.9858,7.69,1.9031,1.9822,2.1227,0.1001,1.8978,1.9083,1.9856,1.9788,2.0806,2.1647,2.4479,2.3492,80,96,133,229,0.463,39,0.252
"174",206,3,21,"male","Berufsmatura","Deutsch",1.09699278948216,-0.00884573879666516,-0.998430795928471,-0.319001425560853,-0.036449177396057,-0.452007177573124,-0.151541622325383,-1.07249323900816,-1.45414952546227,-0.181537591062372,-0.0577975660836406,0.280055089728219,-0.638819012051894,0.302686682595166,-0.386579632747659,0.986522043651142,-0.347132125975321,-1.72778973125529,0.543655540071302,0.0481910814183019,-0.33627999159422,-0.529030640728646,-0.272373183634855,-0.168881996058479,0.778242717853327,205,273,402,0,212,207,272,275,422,406,427,434,198,93,0.9775,13.84,1.8296,1.9157,2.0923,0.1031,1.8631,1.7961,1.969,1.8624,2.0667,2.118,2.7986,2.6326,68,82,124,511,0.912,5,0.65
"175",207,3,20,"male","Berufsmatura","Deutsch",1.09699278948216,0.532513475559225,0.196172619727882,-0.620979573191545,0.459259635190321,-0.0347697828902402,-0.151541622325383,1.4365505770201,-0.120307334840404,0.122017069402578,-0.880404785692664,-1.20535710619025,0.420685690863442,-1.20745665774376,-0.729458959184712,0.404873208666076,0.466832859070259,-1.72778973125529,-0.821338062076953,0.124357032216879,0.456138291745196,-0.77352008799856,-0.0643415880121614,0.0612404462059363,0.778242717853327,214,257,299,0,213,227,266,257,310,300,407,410,199,69,0.8673,26.4,1.7968,1.8152,1.9901,0.0241,1.7828,1.8107,1.8006,1.8299,2.028,1.9522,1.9836,1.9858,63,65,98,97,0.189,53,0.092
"176",210,3,19,"male","Bachelor","Deutsch",1.09699278948216,-0.730658024604519,1.39077603538423,-0.0170232779301616,-1.35833934429307,1.21694240115841,2.28267026384611,1.93835934022575,1.74707173203021,1.03268105079743,-0.606202379156323,0.851367472773785,2.00994274523645,2.14841743189829,0.299179020126449,1.85899529612874,2.09476282916142,0.458743179266293,-0.821338062076953,0.511387660657423,1.32077189338895,0.841502617067118,0.891220723704496,0.649849860297427,0.778242717853327,189,255,325,0,189,195,243,267,335,315,383,390,184,75,0.9907,7.16,1.8456,1.7954,1.7981,0.0401,1.8357,1.8555,1.7555,1.8353,1.825,1.7713,1.8493,1.8077,70,62,63,64,-0.046,68,-0.007
"177",211,3,20,"female","Bachelor","Deutsch",0.492164332578484,0.26183386838128,0.793474327556058,0.28495486970053,-0.862630531706688,-0.0347697828902402,0.335300754908917,0.934741813814448,-0.120307334840404,1.03268105079743,-0.0577975660836406,0.737104996164671,2.00994274523645,0.638274091559371,-0.386579632747659,0.695697626158609,0.873815351593048,0.458743179266293,-0.138841261002825,0.291306273040013,0.841056834115807,0.0694198765574227,0.400594327904414,0.337463605699636,0.778242717853327,266,299,391,0.06,240,293,298,308,393,390,403,410,259,57,0.9475,13.24,1.7263,1.974,2.0711,0.0465,1.6829,1.7698,2.0024,1.9456,2.0335,2.1086,2.2738,2.2656,53,94,118,188,0.591,39,0.216
